Source (A),Source (B),Source (C),Source (D),Source (E),Source (F),Source (G),Source (H),Source (I),Source (J),Source (K),Source (L),Source (M),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
B002IT5JMK,Kindle Store,"[6, 21]",1.0,-0.42857142857142855,2.7866666666666666,1.0,"Estamos acostumados a pagar em d&oacute;lar v&aacute;rias vezes o que um cidado de outro pa&iacute;s paga. Dessa vez no podia ser diferente no &eacute;? US$ 15 d&oacute;lares por ms por um produto digital??? Um absurdo!!!!Viva o pa&iacute;s dos absurdos!Carros, sa&uacute;de, casas... tudo nos custa 3, 4, 5x mais do que em qualquer outro lugar do mundo.TRISTE !",57,A1WDRNTEQJCGVJ,Caro como tudo em nosso pa&iacute;s!,6,1.0,71,85.59,66.38,1.00,25.77,14.20,11.27,23.94,8.45,1.41,1.41,0.00,1.41,0.00,0.00,0.00,0.00,1.41,0.00,2.82,0.00,0.00,2.82,2.82,1.41,0.00,0.00,4.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.63,2.82,0.00,1.41,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.82,1.41,0.00,1.41,0.00,0.00,0.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.86,0.00,5.63,0.00,4.23,0.00,47.89,7.04,5.63,0.00,9.86,5.63,8.45,0.00,0.00,0.00,0.00,11.27
B002IT5JMK,Kindle Store,"[11, 14]",3.0,0.5714285714285714,2.7866666666666666,4.0,"Realmente um marco no mundo editorial, o leitor eletrnico de livros. O globo, no Brasil, sai na frente. Parab&eacute;ns! Que venham os livros, os jornais, os folhetos. Realmente, o kindle &eacute; algo pr&aacute;tico, de f&aacute;cil uso. Estou lendo bem mais por meio do equipamento. H&aacute; pouco tempo, como moro no interior do Brasil, eu lia o jornal o Globo apenas no final da tarde, as vezes noite. Hoje, com o kindle, logo cedo tenho a jornal em minhas mos.",79,A367AKHE83ZQE,O Globo,2,4.0,86,85.30,32.10,1.00,25.77,10.75,9.30,23.26,9.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,1.16,2.33,0.00,1.16,4.65,2.33,2.33,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,2.33,0.00,1.16,1.16,1.16,0.00,0.00,0.00,0.00,0.00,10.47,0.00,9.30,0.00,1.16,0.00,34.88,8.14,13.95,0.00,5.81,0.00,1.16,0.00,0.00,0.00,0.00,5.81
B002IT5JMK,Kindle Store,"[11, 11]",3.0,1.0,2.7866666666666666,1.0,"25 Out 2010, um dia hist&oacute;rico para o Rio de Janeiro e para o Brasil na guerra contra o narcotr&aacute;fico. Tanto que a edio impressa do jornal O Globo do dia 26 reservou um caderno especial para o assunto, devido a fartura de not&iacute;cias e reportagens sobre o tema. Qual no foi minha surpresa, ao realizar o download da edio para o Kindle, constatei que no havia absolutamente nenhuma referncia ao assunto, com exceao da ""Primeira P&aacute;gina"" que &eacute; a mesma da do jornal impresso.Devido a convenincia de se obter o jornal em qualquer lugar do mundo que tenha uma rede wi-fi dispon&iacute;vel, &eacute; razo&aacute;vel abrir-se mo de certas caracter&iacute;sticas e  peculiaridades da edio impressa, mas privar o leitor de to importantes informaes me fez perder totalmente a confiana e a credibilidade na verso para o Kindle. &Eacute; a mesma coisa que comprar um cd que vem sem as faixas principais ou um livro faltando p&aacute;ginas.Ao menos, a Amazon disponibiliza um per&iacute;odo de 14 dias gratuitos para teste, e eu no gastei um centavo sequer, j&aacute; que estou cancelando a minha assinatura ap&oacute;s 1 semana de experincia.Quem sabe, num futuro pr&oacute;ximo, com o aumento do n&uacute;mero de usuarios, O Globo possa investir mais no formato, j&aacute; que o potencial que o Kindle possui &eacute; extraordin&aacute;rio. Vou torcer para que sim, j&aacute; que adoro a edio impressa do nosso querido O Globo. Obrigado.",233,A3E3U3YWF2IFXS,Deixa muito a desejar em relao a edio impressa,9,1.0,266,92.84,45.51,1.00,54.07,44.33,17.67,24.44,9.40,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,3.76,1.13,2.26,0.00,0.38,1.88,2.26,0.75,0.75,0.00,1.88,0.38,2.26,1.88,0.38,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,1.13,0.75,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.26,0.38,0.75,0.00,0.38,0.38,0.75,0.38,0.00,0.38,0.00,0.00,10.15,0.00,7.89,0.00,2.26,0.00,25.56,3.38,5.64,0.00,7.52,0.00,0.00,0.75,0.75,0.00,0.00,7.52
B002IT5JMK,Kindle Store,"[36, 41]",3.0,0.7560975609756098,2.7866666666666666,4.0,"Viajo muito, o que por muitas vezes me obrigou a ler O Globo pela internet. Contudo, esse conforto ia embora dentro de avies, na cama, &agrave; beira da piscina ou em um caf&eacute;. Isso acabou. Independentemente de onde eu esteja, consigo ter o meu Globo cedo. Hoje, por exemplo, estou em um resort do Nordeste, &agrave; beira da praia, distante 400km da mais pr&oacute;xima capital. Jornal &eacute; um luxo, jornal do dia &eacute; um absurdo. Contudo, c&aacute; estou eu lendo o meu Globo, muito cedo, nessas minhas f&eacute;rias, olhando o mar e conectado com o mundo. J&aacute; tinha feito isso semana passada, quando estava nos EUA. Pude ler o jornal do dia no vo de volta.Contudo, algumas melhorias precisam ser feitas: 1) os subt&iacute;tulos no so destacados nem negritados, quando no cortados, o que tira um pouco a fluidez da leitura; 2) as mat&eacute;rias no seguem a ordem correta. Ontem, por exemplo, comeava um artigo sobre as Olmp&iacute;adas, que era seguido por um artigo da violncia no RJ, que por sua vez, era seguido por um artigo das Olimp&iacute;adas.Espero que o Globo esteja atento a isso e providencie as mudanas.De qualquer sorte, &eacute; uma incr&iacute;vel sensao de liberdade de poder ler meu jornal di&aacute;rio onde eu quiser. No substitui a leitura no jornal, mas funciona nesses momentos de total ausncia de acesso &agrave; informao.Sem d&uacute;vida, esse &eacute; o pren&uacute;ncio de que outros ve&iacute;culos seguiro esse moderno e funcional formato.Se voc ficou na d&uacute;vida de comprar o Kindle, vai em frente.",250,A1J38C97MFUJ79,Leio o Globo em qualquer lugar do mundo,8,4.0,282,89.63,38.82,1.00,25.77,25.64,16.31,19.15,7.09,0.35,0.35,0.35,0.00,0.00,0.00,0.00,0.00,1.77,1.06,1.06,0.35,1.42,2.48,1.06,1.06,1.06,0.00,0.71,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.35,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.00,1.42,0.00,0.35,1.06,0.00,0.00,0.00,0.00,0.00,0.00,9.57,0.00,6.74,0.00,2.84,0.00,32.27,5.67,9.57,0.35,8.16,0.00,0.00,0.00,0.00,0.00,0.71,7.80
B002VPE6VQ,Kindle Store,"[9, 14]",2.0,0.2857142857142857,3.4,1.0,"I subscribe to the Times on Kindle, so I am not just making a review for the sake of gettin on here.But my god, I live in London and this paper is free!!!!  YES FREEEEEEEEEEEEEEEthey are trying to charge UK Kindle users $9.99 for a free newspaper!!  I know they have to include whispernet charges, but this is the same price as Apple charge for the Times which costs me nearly double that to get it on the Kindle and with no pictures.Amazon...sort yourselves out!!!",87,A3EGNEWW0RTFQ9,It's a free paper!!!,4,1.0,88,79.25,18.16,38.95,68.66,29.33,9.09,80.68,56.82,14.77,9.09,6.82,0.00,1.14,0.00,1.14,5.68,7.95,17.05,5.68,4.55,6.82,2.27,12.50,4.55,2.27,1.14,2.27,1.14,2.27,2.27,0.00,0.00,0.00,0.00,2.27,0.00,0.00,0.00,0.00,9.09,1.14,1.14,0.00,3.41,0.00,3.41,2.27,1.14,1.14,0.00,1.14,0.00,1.14,0.00,0.00,3.41,0.00,1.14,1.14,1.14,0.00,0.00,10.23,0.00,7.95,0.00,5.68,2.27,2.27,0.00,0.00,4.55,1.14,0.00,1.14,0.00,0.00,1.14,0.00,0.00,20.45,5.68,3.41,0.00,0.00,0.00,10.23,0.00,0.00,0.00,0.00,1.14
B004QOA6RS,Kindle Store,"[24, 30]",3.0,0.6,3.409090909090909,2.0,Only one picture per chapter! The pictures have been left out or edited out. Magazines should have plenty of photos especially national geographic. I feel like a child asking for pictures but come on its not a novel.I would give it 5 stars if it was the same as the hard copy.Picturespicturespicturespicturespictures,52,A3N5QTVD16G2UD,where's the beef?,3,1.5,54,74.89,22.95,33.94,25.77,13.50,16.67,90.74,53.70,9.26,3.70,3.70,0.00,0.00,0.00,0.00,5.56,9.26,12.96,11.11,3.70,7.41,1.85,20.37,7.41,5.56,0.00,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,14.81,1.85,0.00,5.56,3.70,1.85,7.41,12.96,9.26,0.00,3.70,0.00,0.00,0.00,0.00,0.00,1.85,0.00,0.00,1.85,0.00,0.00,5.56,9.26,0.00,11.11,1.85,9.26,0.00,1.85,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.26,7.41,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.00,0.00
B004QOA6RS,Kindle Store,"[18, 20]",3.0,0.8,3.409090909090909,2.0,They should have charged 99 cents for this. This was my first and last magazine purchase from amazon. I should have read all the gotchas in the hidden accordions about this magazine.I gave them the 2 stars for the smooth purchase and delivery process.Cons:- lack of photos and their lame excuse about a better experience for your device. People need to stop with nonsense like that. We're adults. We can handle the truth not this marketing nonsense.- Not all devices are supported.I saw this issue at the airport and thought it would be better to have this on my mobile device. I wanted this issue because of all the great photos in the cover story. Surprised me that none of those great photos were on the kindle version. For another $2 I could have bought the printed copy at the airport. The printed copy is mobile too. :)But seriously amazon. If you want this part of your business to take off you need to have a better product or a much much lower price.,174,A23F1ZWAT0GDSD,Not worth the $$,4,2.0,178,73.29,56.70,2.84,84.99,14.83,15.17,83.71,54.49,16.85,9.55,4.49,1.12,2.25,0.00,1.69,7.30,8.43,13.48,8.43,2.25,4.49,1.69,14.61,4.49,2.81,0.00,2.25,4.49,6.74,5.06,1.69,0.00,0.00,1.12,7.87,0.00,0.00,0.00,0.00,12.36,0.56,1.12,5.62,1.12,2.25,3.37,3.93,2.81,0.00,0.56,0.00,0.00,0.00,0.00,0.00,6.74,1.12,2.25,0.56,3.37,1.12,3.93,8.43,0.00,6.74,0.56,4.49,1.69,2.25,1.12,0.00,3.93,0.00,0.00,0.56,0.00,0.56,0.00,0.00,0.00,11.80,8.99,0.00,0.56,0.00,0.00,0.00,1.12,0.00,0.56,0.00,0.56
B004QOA6RS,Kindle Store,"[31, 34]",3.0,0.8235294117647058,3.409090909090909,1.0,"I have come to enjoy reading National Geographic Traveler because it usually couples great articles with wonderful images of the places being covered.  The kindle version only has one image per article and does not even have the feel of an online magazine that I have seen on other sites.  I was greatly disappointed and don't even want to bother finishing the 14-day trial.  If they improve the quality of the kindle version, I will consider getting it in the future.  But it must feel as if I am actually getting the magazine version and not some ebook version.",103,A3MR7ZG5E91RC6,where are the pics?  this is a travel magazine and not a travel journal...,15,1.0,100,51.43,3.62,79.76,63.69,20.00,26.00,87.00,54.00,11.00,6.00,5.00,0.00,0.00,0.00,1.00,5.00,9.00,9.00,11.00,5.00,8.00,3.00,21.00,4.00,1.00,0.00,2.00,1.00,6.00,4.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,19.00,3.00,1.00,4.00,4.00,1.00,11.00,5.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,1.00,0.00,3.00,0.00,2.00,12.00,2.00,11.00,2.00,5.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,5.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
B005XOS2NK,Kindle Store,"[12, 15]",3.0,0.6,4.0,5.0,"""I love having country living on my kindle. Great magazine and fun to read using the kindle. The pictures are bright and beautiful.",23,A3P0DM98ZNGIXH,country living is inspirational,4,5.0,23,80.03,33.19,27.39,99.00,7.67,17.39,91.30,43.48,8.70,8.70,8.70,0.00,0.00,0.00,0.00,0.00,8.70,8.70,8.70,0.00,8.70,0.00,21.74,13.04,0.00,0.00,0.00,0.00,21.74,21.74,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,13.04,13.04,0.00,0.00,8.70,0.00,4.35,0.00,0.00,8.70,4.35,0.00,0.00,4.35,0.00,0.00,4.35,0.00,8.70,0.00,8.70,0.00,4.35,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,13.04,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00
B005XOS2NK,Kindle Store,"[32, 32]",3.0,1.0,4.0,3.0,I have been a loyal subscriber to your magazine for many years and am confused as to why print subscribers DO NOT have instant access to the digital version? I would like to be able to access your magazine through my Kindle Fire. I do not think I should have to pay for a second subscription as a digital version was unavailable when I originally ordered the print version.Please address this issue for other readers like myself who are in a similar position.  Thank you.,86,A1UBYPJT7YT1PV,Print versus digital subscription,4,2.5,86,61.87,17.61,49.53,86.31,21.50,24.42,88.37,59.30,15.12,11.63,8.14,0.00,3.49,0.00,0.00,3.49,6.98,16.28,13.95,3.49,4.65,2.33,16.28,6.98,4.65,3.49,1.16,1.16,5.81,4.65,1.16,1.16,0.00,0.00,4.65,0.00,0.00,0.00,0.00,12.79,1.16,1.16,2.33,1.16,0.00,6.98,1.16,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,4.65,1.16,1.16,0.00,2.33,0.00,2.33,11.63,0.00,6.98,0.00,2.33,4.65,1.16,2.33,1.16,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.81,4.65,0.00,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00
B005XOS2NK,Kindle Store,"[15, 17]",3.0,0.7647058823529411,4.0,1.0,"Once a much better magazine, it has turned into nothing more than fads and monotony, often features the same people over again and is going down the drain. Does not remember what it was or why it started.",38,A3HNU301XSDFJ0,Crummy,1,1.0,38,41.02,14.62,98.54,74.74,19.00,15.79,89.47,60.53,10.53,0.00,0.00,0.00,0.00,0.00,0.00,10.53,7.89,10.53,10.53,7.89,7.89,5.26,21.05,10.53,10.53,5.26,2.63,5.26,2.63,2.63,0.00,0.00,0.00,0.00,2.63,0.00,0.00,0.00,0.00,18.42,2.63,2.63,0.00,5.26,2.63,7.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.89,0.00,2.63,5.26,2.63,0.00,10.53,7.89,2.63,23.68,5.26,7.89,10.53,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
B005XOS2NK,Kindle Store,"[48, 48]",3.0,1.0,4.0,3.0,"I subscribed to the print version of this magazine for several years, then stopped because of clutter. I almost subscribed to the Kindle Fire version because I do like the look of it and the back issues can be kept in the Cloud, but the print subscription is less than the KF subscription price. I should note that subscription prices are set by publishers, not Amazon. This is happening with books as well, but that's another story. Anyway, love the magazine, but the price disparity has made me choose not to buy either of the subscriptions or the off the rack copy. There is really no reason for the KF  subscription to be higher. Something to think about before you subscribe.",122,A19B4X3N7VNYMB,"Good Magazine, But Publisher's Subscription Price High",7,3.857142857142857,121,79.25,10.77,58.65,72.22,17.29,19.01,81.82,59.50,10.74,4.96,4.13,0.00,0.83,0.00,0.00,5.79,10.74,15.70,9.09,5.79,7.44,2.48,13.22,4.96,4.96,0.00,0.00,3.31,2.48,2.48,0.00,0.00,0.00,0.00,2.48,0.00,0.00,0.00,0.00,16.53,2.48,3.31,0.83,2.48,0.00,9.09,1.65,0.83,0.00,0.83,0.83,0.00,0.00,0.00,0.00,2.48,0.83,0.00,0.83,0.00,0.83,2.48,9.92,0.83,7.44,0.00,3.31,4.96,1.65,2.48,0.00,3.31,0.00,0.00,1.65,0.00,0.00,0.00,0.83,0.83,11.57,5.79,4.96,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00
B000HA4FKY,Kindle Store,"[9, 10]",3.0,0.8,3.026086956521739,3.0,"After trying the Globe on Kindle for 6 weeks, I went back to the Newsstand electronic edition.There were good things about the Kindle edition: it's much more portable, and I wouldn't need to carry a laptop and arrange for an internet connection when I was on the road.  It's easy to read on the no-backlight Kindle screen.  The organization of the paper is pretty good.But the Globe's Kindle edition needs much improvement.  It's almost like getting the newspaper in paperback book form, and nobody has the time to read or even skim through 700 pages every day.  You can jump around with headlines, but often they aren't descriptive enough.  Daily columnists are never identified, so you have to guess which headline takes you to Joan Vennochi or Bob Ryan.Why would you pay for the electronic edition instead of reading the free website?  For me, it's to get the Globe's presentation of everything it has to offer.  The front page has important news at a glance, but you also see features and photos you might never read except for their placement.  You can tell quickly what stories are most important, and read a few sentences or half the story.  On a newspaper website, I get lost in clicks and side stories, and after a half dozen stories I can hardly find your way back to the beginning.  I never spend as much quality time with [...] as I do with the paper.  The Kindle edition needs to do more to provide the reading advantages that are worth paying for.The Newsstand electronic edition gives me the navigation and appearance of the printed paper.  I can read it anywhere I go without all the trash, and it's cheaper than the printed paper too.  The Kindle edition was fun to try and easier on the eyes, but after a long trial I preferred the other system.  If they improve the Kindle headlines and include some vital information (like who is writing the columns!), I'll give it another try.",348,A2ZIPGNYZR4J7O,Went back to electronic edition,5,3.0,338,74.59,44.12,36.53,86.98,21.12,19.53,85.80,53.85,12.13,7.10,3.85,0.00,2.37,0.00,0.89,5.03,10.65,13.61,8.28,5.62,7.10,2.37,16.27,4.73,3.85,1.48,1.48,3.25,4.14,3.85,0.30,0.00,0.00,0.30,6.51,0.00,0.00,0.00,0.00,12.43,1.18,0.30,2.07,4.73,1.78,4.14,2.07,1.78,0.30,0.00,0.59,0.30,0.30,0.00,0.00,4.73,0.00,2.07,0.89,2.07,0.00,1.48,12.13,0.59,11.83,1.48,6.21,5.03,7.10,0.59,0.00,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,6.21,3.85,0.30,0.00,0.30,0.30,0.30,0.00,2.96,0.59,0.59
B000HA4FKY,Kindle Store,"[6, 12]",2.0,0.0,3.026086956521739,3.0,"I've lived in Massachusetts most of my life.  I've long since stopped reading the Globe, as it's news and editorial emphasis is too liberal for me.That being said, I decided to try the Kindle edition for the two week trial, largely to get some local news coverage.  (The Boston Herald, a slightly more conservative competitor isn't available for the Kindle.)The Globe's Kindle edition was decent.  I still hate the slant of the paper, but having local news was convenient.But, bias aside, it would be MUCH better if it includes small ""blurbs"" for all of the articles, not merely some.  Approximately 60% of the stories are only listed by their headlines.  Often it was impossible to know what the article was about, and I found myself having to open an article, and often reverse my path if I didn't want to read it.  More details in the article listings would have helped.In sum, if you like the NYTimes little Bostonian brother for news, the Globe's Kindle edition is ok.  But, if you don't need local news, there really isn't much reason to subscribe.Give the trial a shot, though.  No harm to try.  (I did cancel before my 14 days ended, as I didn't want to pay for the paper.)",217,A283HIV7QFGB78,"OK, but Kindle Edition Could Use Some Work",8,3.5,213,68.85,12.03,41.55,42.83,21.30,15.96,78.87,51.17,10.80,7.51,6.10,0.00,0.94,0.00,0.47,3.29,8.92,12.68,10.80,4.23,6.10,3.29,20.19,4.23,3.29,0.47,1.41,4.23,2.82,1.88,0.94,0.00,0.47,0.00,3.29,0.47,0.00,0.00,0.47,16.43,1.88,0.94,4.69,6.10,0.47,6.57,0.47,0.00,0.47,0.00,0.94,0.00,0.94,0.00,0.00,3.76,0.47,1.88,0.94,0.94,0.47,6.57,10.80,0.00,9.86,0.00,5.63,4.23,4.23,0.47,0.00,0.47,0.00,0.00,0.47,0.00,0.00,0.47,0.00,0.00,22.54,7.04,7.51,0.00,0.00,0.00,0.00,0.00,0.94,4.69,1.88,0.47
B000HA4FKY,Kindle Store,"[2, 45]",0.0,-0.9111111111111111,3.026086956521739,1.0,"This should be 0 stars but I have to give them at least one.  I had ordered the Globe home delivery once before in 2004 with bad results but they have definitely stepped it down a notch.  If I do actually receive the paper which is normally 2 out of every 3 weeks, the delivery people enjoy throwing the paper into puddles or in the roadway for other drivers to run over.  I called several times to request a box to put up for delivery.  Twice I was told it was on its way yet I never received it.  They promised to credit me for the ruined papers but that never happened either.  After my calls to the hotline (expect 10 to 15 minutes waits) my coupons were picked out of my Sunday paper.  So then I would have to go down to the store and buy it again just to get them. I'm really not sure what is going on over there but I have had enough.  Don't waste your money here, you're much better off with the Herald or your local paper.",192,A1RCL943KVAFND,Terrible Service,2,1.0,184,63.25,27.51,97.31,66.89,18.40,11.96,90.22,60.33,16.30,10.87,7.07,0.00,1.63,0.00,2.17,5.43,5.98,17.93,9.78,5.98,5.43,2.17,15.76,2.72,2.72,1.09,4.89,2.72,4.35,3.26,1.09,0.00,0.00,0.54,8.15,0.00,0.00,0.00,0.00,13.04,0.00,1.09,2.72,1.63,3.26,6.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.89,0.00,0.54,3.26,1.09,0.54,4.89,8.70,1.63,21.74,5.43,9.24,8.15,3.26,0.00,0.54,2.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.24,5.43,1.09,0.00,0.00,0.00,0.00,0.00,0.00,1.63,1.09,0.00
B000HA4FKY,Kindle Store,"[11, 20]",2.0,0.1,3.026086956521739,4.0,"Here it is the premier newspaper of New England sent automatically to your beloved Kindle while you sleep.No more trudging out in the snow only to find a wet, soggy, glop of dead trees !Nice !",36,ABXANRX4GPYRZ,Finally at last a new newspaper for Kindle,8,3.9130434782608696,36,95.17,91.75,39.76,98.27,36.00,16.67,75.00,47.22,8.33,5.56,0.00,0.00,5.56,0.00,0.00,2.78,8.33,16.67,2.78,5.56,2.78,2.78,8.33,8.33,2.78,0.00,0.00,2.78,5.56,5.56,0.00,0.00,0.00,0.00,11.11,0.00,2.78,0.00,0.00,2.78,2.78,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.00,2.78,2.78,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,5.56,0.00,16.67,2.78,5.56,8.33,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.00,0.00,0.00,0.00,0.00,13.89,2.78,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00
B000HA4FKY,Kindle Store,"[9, 11]",3.0,0.6363636363636364,3.026086956521739,1.0,"The Globe on Kindle, minus sports scores, comics, television etc. was priced perfectly at about $10/month. I was a loyal subscriber but this price hike is ludicrous and poor judgement on their part. The Financial Times & New York Times, while overpriced, at least had additional redeeming qualities to justify being a bit pricier than the Globe. Now that the Globe has gone to $15.00/month they can kiss my subscription goodbye. Too bad.",73,A1Q5J9LIXTC9Z6,50% price hike? Bye bye!,5,3.375,74,85.96,44.63,71.04,25.77,12.33,18.92,82.43,44.59,8.11,5.41,2.70,0.00,0.00,0.00,2.70,2.70,8.11,12.16,9.46,4.05,4.05,0.00,9.46,8.11,2.70,0.00,2.70,4.05,8.11,4.05,4.05,0.00,1.35,0.00,4.05,0.00,0.00,0.00,0.00,5.41,1.35,1.35,0.00,0.00,1.35,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.46,2.70,1.35,2.70,2.70,1.35,5.41,5.41,0.00,17.57,2.70,5.41,9.46,1.35,5.41,0.00,6.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.62,8.11,6.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.76
B000HA4FKY,Kindle Store,"[11, 11]",3.0,1.0,3.026086956521739,4.0,"I start every morning with coffee and the Boston Globe on the Kindle, very convenient being able to read the paper with one hand. I scan all the national stories first- always first rate writing with no obvious media slant.  But to be honest unless a story catches my eye right away I head to the sports section which includes all the print writers as well as the sports notes for baseball, football, basketball, etc. The Kindle version does not contain all the pictures and graphics of the print version but there does seem to be more than a year ago and I have not found the lack of graphs and pictures to be a detriment. I do subscribe to the local paper but I get my national news from the Globe. I have had a Globe subscription since I got my Kindle last summer and have been very happy with it.",153,A27IDIHX4SB0TI,Support for an excellent newspaper,5,4.0,152,89.04,8.37,78.13,63.19,25.33,15.13,86.18,51.32,8.55,7.24,7.24,0.00,0.00,0.00,0.00,1.32,11.18,13.82,7.89,2.63,7.24,1.97,13.82,5.26,2.63,0.66,1.97,3.95,1.97,1.97,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00,12.50,1.32,0.66,0.66,0.66,3.95,5.92,3.95,3.29,0.00,0.66,2.63,1.97,0.00,0.00,0.66,3.95,0.00,1.97,0.00,1.32,0.66,3.29,9.21,0.00,11.84,0.00,5.26,6.58,3.29,3.95,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.66,0.00,7.24,3.95,2.63,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00
B000HA4FKY,Kindle Store,"[4, 13]",1.0,-0.38461538461538464,3.026086956521739,1.0,"The price is expensive for the content included.  Although I am continuing my subscription, I don't feel like I am receiving the value for the price paid.  At the most, $5.00/month is more in-line with the value received.",40,A2MOZBPBNG6DMS,EXPENSIVE,1,1.0,40,94.98,15.86,86.07,96.76,13.33,20.00,87.50,55.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,12.50,0.00,2.50,2.50,17.50,5.00,7.50,0.00,2.50,5.00,5.00,5.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,7.50,2.50,0.00,0.00,2.50,0.00,2.50,2.50,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,15.00,0.00,12.50,5.00,5.00,7.50,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,7.50,5.00,0.00,0.00,0.00,0.00,2.50,0.00,2.50,0.00,5.00
